7.016	0.6157
7.155	0.6501
7.285	0.6811
7.416	0.7156
7.514	0.7466
7.620	0.7776
7.734	0.8120
7.848	0.8430
7.946	0.8740
8.085	0.9257
8.183	0.9670
8.281	1.008
8.411	1.063
8.509	1.118
8.607	1.170
8.697	1.228
8.770	1.280
8.819	1.325
8.868	1.380
8.876	1.431
8.868	1.479
8.795	1.521
8.672	1.548
8.550	1.555
