    13.2759      1.67410051  
    13.2668      1.67797037  
    13.2576      1.68180667  
    13.2481      1.68560949  
    13.2388      1.68937943  
    13.2292      1.69311822  
    13.2197      1.69682592  
    13.2099      1.70050262  
    13.2001      1.70415029  
    13.1901      1.70776792  
    13.1800      1.71135757  
    13.1699      1.71491903  
    13.1597      1.71845301  
    13.1493      1.72196010  
    13.1389      1.72544158  
    13.1283      1.72889644  
    13.1177      1.73232593  
    13.1070      1.73573047  
    13.0961      1.73911056  
    13.0852      1.74246718  
    13.0742      1.74579935  
    13.0631      1.74910910  
    13.0520      1.75239568  
    13.0406      1.75566006  
    13.0292      1.75890230  
    13.0179      1.76212217  
    13.0063      1.76532130  
    12.9948      1.76849912  
    12.9831      1.77165575  
    12.9713      1.77479281  
    12.9595      1.77790886  
    12.9476      1.78100474  
    12.9356      1.78408185  
    12.9235      1.78713849  
    12.9114      1.79017652  
    12.8991      1.79319528  
    12.8868      1.79619535  
    12.8745      1.79917697  
    12.8621      1.80213943  
    12.8496      1.80508409  
    12.8370      1.80801092  
    12.8244      1.81091924  
    12.8117      1.81381006  
    12.7989      1.81668276  
    12.7860      1.81953830  
    12.7732      1.82237700  
    12.7602      1.82519712  
    12.7472      1.82799990  
    12.7342      1.83078575  
    12.7210      1.83355360  
    12.7078      1.83630406  
    12.6946      1.83903735  
    12.6812      1.84175223  
    12.6680      1.84445076  
    12.6545      1.84713047  
    12.6411      1.84979383  
    12.6276      1.85243900  
    12.6140      1.85506696  
    12.6003      1.85767779  
    12.5867      1.86027067  
    12.5730      1.86284614  
    12.5592      1.86540469  
    12.5454      1.86794482  
    12.5316      1.87046779  
    12.5177      1.87297388  
    12.5038      1.87546157  
    12.4898      1.87793218  
    12.4758      1.88038538  
    12.4617      1.88282099  
    12.4476      1.88523791  
    12.4335      1.88763753  
    12.4193      1.89001933  
    12.4050      1.89238361  
    12.3906      1.89473059  
    12.3764      1.89705883  
    12.3621      1.89936910  
    12.3477      1.90166255  
    12.3333      1.90393729  
    12.3188      1.90619343  
    12.3044      1.90843189  
    12.2899      1.91065186  
    12.2753      1.91285337  
    12.2607      1.91503756  
    12.2461      1.91720241  
    12.2314      1.91934907  
    12.2168      1.92147717  
    12.2021      1.92358710  
    12.1873      1.92567782  
    12.1726      1.92775091  
    12.1578      1.92980398  
    12.1430      1.93183815  
    12.1281      1.93385329  
    12.1133      1.93585020  
    12.0983      1.93782753  
    12.0834      1.93978567  
    12.0685      1.94172418  
    12.0535      1.94364327  
    12.0386      1.94554358  
    12.0235      1.94742433  
    12.0085      1.94928523  
    11.9935      1.95112590  
    11.9784      1.95294761  
    11.9632      1.95474972  
    11.9482      1.95653164  
    11.9330      1.95829306  
    11.9179      1.96003460  
    11.9027      1.96175555  
    11.8875      1.96345733  
    11.8723      1.96513725  
    11.8571      1.96679860  
