10.94	1.552
11.14	1.552
11.34	1.546
11.59	1.535
11.98	1.511
12.16	1.494
12.40	1.467
12.60	1.439
12.79	1.405
12.97	1.364
13.29	1.254
13.46	1.175
13.57	1.082
13.62	1.003
13.70	0.8728
13.79	0.7421
13.88	0.6493
13.99	0.5668
14.11	0.5083
14.27	0.4705
